user_id,variant,country,device,viewed,clicked,add_to_cart,converted,revenue,pre_metric
5406,B,IN,ios,1,0,0,0,0.0,1.3
5407,A,IN,android,1,0,0,0,0.0,4.7
5408,B,GB,web,1,1,0,0,0.0,0.66
5409,B,IN,web,1,0,0,0,0.0,1.46
5410,B,US,web,1,0,0,0,0.0,1.29
5411,B,IN,android,1,0,0,0,0.0,1.05
5412,B,US,ios,1,1,1,1,12.42,0.33
5413,A,US,ios,1,0,0,0,0.0,1.9
5414,A,US,web,1,0,0,0,0.0,2.76
5415,A,GB,ios,0,0,0,0,0.0,7.39
5416,B,IN,android,0,0,0,0,0.0,5.09
5417,B,GB,web,0,0,0,0,0.0,3.33
5418,B,GB,web,1,0,0,0,0.0,7.8
5419,B,IN,web,1,0,0,0,0.0,6.39
5420,B,US,web,1,0,0,0,0.0,0.9
5421,A,IN,android,1,0,0,0,0.0,8.17
5422,A,BR,android,1,0,0,0,0.0,0.26
5423,A,GB,ios,1,0,0,0,0.0,0.58
5424,A,US,web,0,0,0,0,0.0,1.59
5425,A,BR,web,1,1,0,0,0.0,1.43
5426,A,US,web,1,0,0,0,0.0,3.39
5427,A,BR,web,1,1,0,0,0.0,6.3
5428,A,GB,web,1,0,0,0,0.0,6.71
5429,A,US,web,0,0,0,0,0.0,3.6
5430,B,IN,android,1,1,0,0,0.0,1.81
5431,A,IN,web,0,0,0,0,0.0,5.94
5432,B,US,web,1,0,0,0,0.0,4.09
5433,A,IN,web,0,0,0,0,0.0,0.88
5434,A,US,web,0,0,0,0,0.0,1.78
5435,B,IN,ios,1,1,0,0,0.0,6.03
5436,A,IN,ios,1,1,0,0,0.0,4.87
5437,A,US,web,0,0,0,0,0.0,4.14
5438,B,GB,android,1,0,0,0,0.0,0.47
5439,A,GB,web,0,0,0,0,0.0,6.84
5440,B,BR,ios,1,0,0,0,0.0,0.71
5441,B,BR,web,1,0,0,0,0.0,0.63
5442,B,US,web,1,0,0,0,0.0,0.95
5443,B,US,web,1,0,0,0,0.0,4.46
5444,B,US,web,1,0,0,0,0.0,3.29
5445,A,US,ios,0,0,0,0,0.0,2.8
5446,A,US,web,0,0,0,0,0.0,2.22
5447,B,US,web,1,0,0,0,0.0,11.02
5448,A,US,web,1,1,1,1,9.12,0.05
5449,A,BR,ios,1,1,1,0,0.0,5.9
5450,B,GB,web,1,0,0,0,0.0,4.15
5451,B,US,web,1,1,0,0,0.0,6.11
5452,A,US,web,0,0,0,0,0.0,1.2
5453,A,IN,web,0,0,0,0,0.0,2.34
5454,B,GB,ios,1,1,0,0,0.0,2.15
5455,A,US,web,1,0,0,0,0.0,6.42
5456,A,GB,android,1,1,0,0,0.0,3.75
5457,B,US,web,0,0,0,0,0.0,8.76
5458,A,GB,web,0,0,0,0,0.0,0.38
5459,B,US,web,1,1,0,0,0.0,5.23
5460,B,US,web,1,0,0,0,0.0,0.58
5461,B,GB,web,1,0,0,0,0.0,5.39
5462,A,US,ios,1,0,0,0,0.0,1.79
5463,B,BR,web,1,0,0,0,0.0,1.06
5464,B,US,web,0,0,0,0,0.0,4.11
5465,B,US,web,0,0,0,0,0.0,1.37
5466,B,US,ios,1,0,0,0,0.0,2.52
5467,A,BR,web,1,1,0,0,0.0,0.68
5468,B,US,web,1,0,0,0,0.0,0.98
5469,A,US,web,0,0,0,0,0.0,0.83
5470,B,US,web,1,0,0,0,0.0,1.41
5471,B,IN,web,1,0,0,0,0.0,6.68
5472,A,US,ios,1,0,0,0,0.0,5.0
5473,A,GB,web,1,0,0,0,0.0,0.22
5474,A,GB,ios,1,0,0,0,0.0,1.74
5475,B,GB,web,1,0,0,0,0.0,0.42
5476,B,US,ios,1,0,0,0,0.0,2.74
5477,B,US,web,1,1,0,0,0.0,1.83
5478,A,GB,web,1,0,0,0,0.0,3.03
5479,B,GB,web,1,0,0,0,0.0,2.25
5480,A,US,web,1,1,0,0,0.0,0.25
5481,B,GB,web,1,0,0,0,0.0,3.23
5482,A,BR,web,0,0,0,0,0.0,1.74
5483,B,GB,ios,1,0,0,0,0.0,1.96
5484,A,GB,android,0,0,0,0,0.0,1.79
5485,B,IN,web,1,0,0,0,0.0,2.11
5486,B,US,android,1,0,0,0,0.0,0.47
5487,A,IN,web,1,0,0,0,0.0,1.91
5488,B,US,android,1,1,1,0,0.0,0.69
5489,B,BR,android,1,0,0,0,0.0,0.38
5490,A,IN,web,1,0,0,0,0.0,3.67
5491,B,US,web,1,0,0,0,0.0,5.11
5492,A,US,ios,1,1,0,0,0.0,0.73
5493,B,US,web,1,1,0,0,0.0,3.61
5494,A,BR,web,1,0,0,0,0.0,3.27
5495,A,GB,ios,0,0,0,0,0.0,0.35
5496,B,BR,web,0,0,0,0,0.0,3.44
5497,A,US,web,1,0,0,0,0.0,0.58
5498,A,US,android,0,0,0,0,0.0,3.28
5499,B,US,ios,1,0,0,0,0.0,2.28
5500,B,US,android,1,0,0,0,0.0,0.32
5501,B,US,web,1,0,0,0,0.0,1.58
5502,B,IN,web,0,0,0,0,0.0,5.53
5503,B,US,ios,1,0,0,0,0.0,2.28
5504,A,GB,web,0,0,0,0,0.0,2.47
5505,A,US,android,1,0,0,0,0.0,0.66
5506,B,IN,web,0,0,0,0,0.0,1.1
5507,B,US,web,1,1,0,0,0.0,1.2
5508,B,GB,android,1,0,0,0,0.0,1.45
5509,A,US,web,1,0,0,0,0.0,0.49
5510,A,IN,web,1,0,0,0,0.0,4.19
5511,A,GB,web,1,0,0,0,0.0,0.81
5512,A,GB,web,0,0,0,0,0.0,5.17
5513,A,GB,web,1,0,0,0,0.0,1.81
5514,B,IN,ios,1,1,0,0,0.0,0.97
5515,A,US,web,1,0,0,0,0.0,2.37
5516,B,US,android,0,0,0,0,0.0,2.76
5517,B,BR,ios,0,0,0,0,0.0,3.92
5518,B,BR,web,1,0,0,0,0.0,0.42
5519,A,IN,ios,1,1,0,0,0.0,1.94
5520,A,US,web,1,1,0,0,0.0,5.48
5521,B,US,web,1,1,0,0,0.0,2.98
5522,A,US,android,1,0,0,0,0.0,1.94
5523,B,BR,web,1,0,0,0,0.0,2.48
5524,A,US,web,1,0,0,0,0.0,0.18
5525,B,GB,web,1,0,0,0,0.0,3.53
5526,A,BR,web,1,0,0,0,0.0,0.93
5527,A,BR,android,1,1,0,0,0.0,4.17
5528,B,BR,web,0,0,0,0,0.0,1.27
5529,A,US,web,1,0,0,0,0.0,1.31
5530,A,US,web,1,0,0,0,0.0,2.6
5531,A,GB,web,1,0,0,0,0.0,1.31
5532,A,US,web,1,0,0,0,0.0,2.66
5533,A,US,web,0,0,0,0,0.0,0.16
5534,A,US,web,1,0,0,0,0.0,1.87
5535,B,GB,web,1,0,0,0,0.0,0.93
5536,A,BR,ios,1,0,0,0,0.0,2.26
5537,A,GB,web,0,0,0,0,0.0,4.94
5538,B,IN,web,1,0,0,0,0.0,1.18
5539,A,US,ios,1,0,0,0,0.0,6.3
5540,A,US,ios,0,0,0,0,0.0,3.22
5541,A,IN,android,1,1,0,0,0.0,11.54
5542,B,US,web,1,1,0,0,0.0,1.63
5543,A,GB,web,1,0,0,0,0.0,3.85
5544,B,IN,android,1,1,0,0,0.0,3.84
5545,B,BR,web,1,0,0,0,0.0,3.92
5546,B,BR,web,1,1,0,0,0.0,0.15
5547,B,US,ios,0,0,0,0,0.0,2.58
5548,A,IN,web,1,1,0,0,0.0,2.01
5549,A,GB,ios,1,0,0,0,0.0,1.39
5550,A,US,ios,0,0,0,0,0.0,0.36
5551,B,US,web,1,0,0,0,0.0,0.39
5552,A,IN,web,0,0,0,0,0.0,2.67
5553,A,US,web,1,0,0,0,0.0,6.89
5554,A,US,web,0,0,0,0,0.0,2.73
5555,A,IN,web,1,1,0,0,0.0,1.14
5556,A,US,android,1,0,0,0,0.0,0.78
5557,A,GB,web,1,0,0,0,0.0,0.68
5558,A,US,web,1,0,0,0,0.0,11.9
5559,B,US,web,1,0,0,0,0.0,1.53
5560,B,IN,ios,0,0,0,0,0.0,6.04
5561,B,GB,web,1,0,0,0,0.0,1.71
5562,B,IN,web,1,1,0,0,0.0,8.56
5563,A,IN,web,1,0,0,0,0.0,3.49
5564,A,US,web,1,0,0,0,0.0,1.44
5565,B,IN,ios,1,0,0,0,0.0,1.41
5566,B,US,ios,1,0,0,0,0.0,7.67
5567,B,BR,android,1,1,0,0,0.0,1.99
5568,B,IN,ios,1,1,0,0,0.0,2.86
5569,A,IN,web,1,0,0,0,0.0,5.26
5570,A,BR,ios,1,1,0,0,0.0,0.95
5571,B,US,web,0,0,0,0,0.0,2.61
5572,B,US,web,1,0,0,0,0.0,0.17
5573,A,BR,web,1,1,0,0,0.0,2.43
5574,A,BR,ios,0,0,0,0,0.0,1.01
5575,B,US,web,1,0,0,0,0.0,2.47
5576,B,GB,ios,0,0,0,0,0.0,1.58
5577,B,BR,ios,1,0,0,0,0.0,1.83
5578,A,US,android,1,1,0,0,0.0,1.67
5579,A,US,web,1,1,0,0,0.0,0.99
5580,A,US,web,0,0,0,0,0.0,5.97
5581,B,BR,web,0,0,0,0,0.0,1.03
5582,B,GB,web,1,1,0,0,0.0,0.8
5583,A,US,web,0,0,0,0,0.0,1.95
5584,B,BR,android,0,0,0,0,0.0,5.76
5585,B,US,web,0,0,0,0,0.0,6.06
5586,B,US,ios,0,0,0,0,0.0,4.24
5587,A,IN,web,1,0,0,0,0.0,0.81
5588,A,US,web,1,1,0,0,0.0,0.5
5589,B,US,android,1,0,0,0,0.0,0.94
5590,A,US,web,1,0,0,0,0.0,1.89
5591,B,US,web,1,1,1,0,0.0,1.53
5592,A,US,web,1,1,0,0,0.0,3.04
5593,B,BR,ios,0,0,0,0,0.0,4.63
5594,A,US,android,1,0,0,0,0.0,1.79
5595,B,US,web,1,0,0,0,0.0,1.83
5596,B,BR,web,1,0,0,0,0.0,3.67
5597,B,US,web,1,0,0,0,0.0,2.03
5598,A,US,web,1,0,0,0,0.0,2.06
5599,A,US,web,1,0,0,0,0.0,0.37
5600,A,IN,ios,1,0,0,0,0.0,7.82
5601,A,BR,web,1,0,0,0,0.0,1.01
5602,A,IN,ios,1,0,0,0,0.0,5.43
5603,B,GB,web,1,1,1,0,0.0,6.26
5604,B,US,android,1,1,0,0,0.0,0.42
5605,A,IN,web,0,0,0,0,0.0,3.48
5606,A,IN,web,1,0,0,0,0.0,1.94
5607,B,US,web,1,0,0,0,0.0,1.99
5608,B,BR,ios,0,0,0,0,0.0,1.34
5609,A,US,web,1,0,0,0,0.0,6.46
5610,B,IN,ios,0,0,0,0,0.0,1.75
5611,A,IN,ios,0,0,0,0,0.0,2.54
5612,A,BR,ios,0,0,0,0,0.0,0.17
5613,A,GB,web,1,0,0,0,0.0,1.17
5614,A,US,web,0,0,0,0,0.0,0.35
5615,B,US,web,0,0,0,0,0.0,0.5
5616,A,IN,ios,0,0,0,0,0.0,2.43
5617,B,IN,ios,0,0,0,0,0.0,0.62
5618,B,BR,web,1,0,0,0,0.0,2.43
5619,A,US,web,1,0,0,0,0.0,0.76
5620,A,BR,ios,0,0,0,0,0.0,3.14
5621,B,IN,android,1,1,0,0,0.0,2.11
5622,A,US,web,1,0,0,0,0.0,1.72
5623,A,US,web,1,1,0,0,0.0,1.06
5624,A,US,web,1,0,0,0,0.0,3.15
5625,B,US,ios,0,0,0,0,0.0,0.23
5626,A,BR,ios,1,0,0,0,0.0,1.12
5627,B,IN,web,1,0,0,0,0.0,0.77
5628,B,IN,web,1,1,0,0,0.0,0.73
5629,B,US,web,1,1,0,0,0.0,0.64
5630,B,US,ios,1,0,0,0,0.0,1.31
5631,A,US,web,1,0,0,0,0.0,1.21
5632,B,US,android,1,1,0,0,0.0,1.84
5633,B,IN,web,1,0,0,0,0.0,5.55
5634,A,IN,android,1,0,0,0,0.0,2.19
5635,B,US,web,0,0,0,0,0.0,4.36
5636,B,US,web,1,0,0,0,0.0,7.27
5637,B,US,web,1,1,0,0,0.0,0.32
5638,B,IN,web,1,0,0,0,0.0,3.21
5639,A,GB,web,1,0,0,0,0.0,2.07
5640,A,IN,ios,1,1,0,0,0.0,3.19
5641,A,US,web,0,0,0,0,0.0,2.04
5642,B,US,web,1,0,0,0,0.0,4.12
5643,B,GB,ios,0,0,0,0,0.0,1.85
5644,B,IN,web,1,0,0,0,0.0,2.85
5645,B,IN,web,1,0,0,0,0.0,3.6
5646,A,US,web,1,1,0,0,0.0,1.68
5647,B,US,web,1,0,0,0,0.0,0.2
5648,A,US,ios,0,0,0,0,0.0,6.29
5649,A,US,web,1,0,0,0,0.0,1.27
5650,B,BR,web,1,1,0,0,0.0,2.32
5651,B,US,web,1,1,0,0,0.0,1.33
5652,A,GB,web,1,0,0,0,0.0,4.44
5653,B,US,android,1,0,0,0,0.0,1.0
5654,B,US,ios,0,0,0,0,0.0,0.53
5655,B,BR,android,0,0,0,0,0.0,3.38
5656,A,BR,web,1,0,0,0,0.0,1.94
5657,B,GB,web,0,0,0,0,0.0,0.68
5658,B,IN,web,1,0,0,0,0.0,5.0
5659,A,US,web,1,1,0,0,0.0,5.58
5660,B,IN,ios,0,0,0,0,0.0,9.06
5661,A,US,web,1,0,0,0,0.0,2.18
5662,B,IN,web,0,0,0,0,0.0,3.14
5663,A,GB,ios,1,0,0,0,0.0,8.16
5664,B,US,web,1,0,0,0,0.0,3.6
5665,B,IN,android,1,0,0,0,0.0,1.42
5666,A,GB,web,1,1,0,0,0.0,0.74
5667,B,US,web,0,0,0,0,0.0,1.57
5668,A,US,ios,0,0,0,0,0.0,1.32
5669,A,IN,web,0,0,0,0,0.0,3.04
5670,B,IN,web,1,1,0,0,0.0,0.3
5671,B,BR,ios,1,0,0,0,0.0,2.51
5672,B,IN,web,1,1,0,0,0.0,2.49
5673,B,US,web,1,0,0,0,0.0,6.73
5674,A,GB,android,1,0,0,0,0.0,1.65
5675,B,US,web,1,1,0,0,0.0,9.43
5676,A,US,ios,0,0,0,0,0.0,0.19
5677,A,IN,web,1,0,0,0,0.0,4.78
5678,A,BR,web,1,1,0,0,0.0,10.51
5679,B,US,android,1,0,0,0,0.0,1.08
5680,B,US,ios,0,0,0,0,0.0,1.92
5681,B,US,web,0,0,0,0,0.0,3.95
5682,A,US,web,1,1,0,0,0.0,7.71
5683,B,US,web,1,0,0,0,0.0,1.84
5684,B,GB,android,1,0,0,0,0.0,2.48
5685,A,GB,android,1,0,0,0,0.0,5.77
5686,B,IN,web,0,0,0,0,0.0,4.01
5687,A,IN,android,1,1,1,0,0.0,4.04
5688,B,GB,web,1,0,0,0,0.0,3.58
5689,B,IN,web,0,0,0,0,0.0,7.96
5690,B,US,ios,0,0,0,0,0.0,1.26
5691,B,US,web,1,0,0,0,0.0,7.19
5692,B,BR,ios,0,0,0,0,0.0,2.19
5693,A,US,ios,1,0,0,0,0.0,1.58
5694,B,BR,android,0,0,0,0,0.0,0.47
5695,B,US,web,0,0,0,0,0.0,10.36
5696,A,US,web,1,0,0,0,0.0,1.38
5697,A,US,android,1,0,0,0,0.0,4.22
5698,B,US,web,1,1,0,0,0.0,0.33
5699,A,GB,web,1,0,0,0,0.0,3.46
5700,B,BR,android,1,0,0,0,0.0,1.09
5701,A,IN,ios,0,0,0,0,0.0,3.62
5702,B,US,web,1,0,0,0,0.0,2.81
5703,A,GB,ios,1,0,0,0,0.0,0.46
5704,A,US,web,1,1,0,0,0.0,2.19
5705,A,US,web,1,0,0,0,0.0,6.72
5706,B,BR,ios,1,1,1,0,0.0,5.17
5707,A,BR,android,1,0,0,0,0.0,6.39
5708,B,BR,android,1,0,0,0,0.0,0.73
5709,A,GB,ios,1,0,0,0,0.0,1.14
5710,B,US,web,1,0,0,0,0.0,5.49
5711,B,BR,web,1,0,0,0,0.0,1.54
5712,A,US,web,0,0,0,0,0.0,2.31
5713,B,GB,web,1,0,0,0,0.0,6.06
5714,A,GB,ios,1,0,0,0,0.0,1.1
5715,A,US,web,1,0,0,0,0.0,4.06
5716,B,US,ios,1,0,0,0,0.0,5.99
5717,A,US,web,1,0,0,0,0.0,1.61
5718,A,GB,web,0,0,0,0,0.0,3.72
5719,B,BR,ios,1,0,0,0,0.0,0.37
5720,A,IN,web,1,1,0,0,0.0,4.85
5721,B,US,web,1,0,0,0,0.0,1.03
5722,B,IN,android,1,0,0,0,0.0,4.2
5723,A,US,web,1,1,0,0,0.0,4.15
5724,B,IN,web,0,0,0,0,0.0,4.62
5725,A,BR,web,1,1,0,0,0.0,2.73
5726,B,IN,web,0,0,0,0,0.0,2.89
5727,B,IN,web,1,0,0,0,0.0,0.96
5728,B,GB,web,1,1,0,0,0.0,3.43
5729,A,IN,web,1,0,0,0,0.0,12.42
5730,B,US,web,1,0,0,0,0.0,2.03
5731,B,BR,android,0,0,0,0,0.0,18.32
5732,A,US,ios,1,0,0,0,0.0,3.8
5733,A,GB,ios,1,0,0,0,0.0,2.51
5734,B,US,ios,1,0,0,0,0.0,10.04
5735,A,IN,ios,0,0,0,0,0.0,7.48
5736,B,US,web,0,0,0,0,0.0,0.43
5737,A,IN,ios,1,1,0,0,0.0,3.66
5738,B,IN,web,1,0,0,0,0.0,1.57
5739,B,GB,android,1,1,0,0,0.0,0.69
5740,A,US,android,1,0,0,0,0.0,0.47
5741,B,GB,ios,0,0,0,0,0.0,0.55
5742,A,US,web,0,0,0,0,0.0,1.11
5743,B,GB,web,1,0,0,0,0.0,2.25
5744,B,GB,web,1,0,0,0,0.0,2.01
5745,B,US,ios,0,0,0,0,0.0,0.82
5746,B,BR,web,0,0,0,0,0.0,0.52
5747,B,GB,android,1,0,0,0,0.0,2.14
5748,B,US,android,1,0,0,0,0.0,5.27
5749,A,US,web,1,0,0,0,0.0,0.77
5750,A,BR,android,1,1,0,0,0.0,2.71
5751,A,US,web,1,0,0,0,0.0,3.98
5752,B,US,android,1,1,0,0,0.0,2.24
5753,B,GB,web,0,0,0,0,0.0,0.07
5754,B,BR,web,0,0,0,0,0.0,1.53
5755,B,US,web,1,0,0,0,0.0,2.86
5756,A,US,web,1,0,0,0,0.0,0.65
5757,A,GB,web,0,0,0,0,0.0,2.19
5758,B,US,android,0,0,0,0,0.0,1.73
5759,A,US,web,1,0,0,0,0.0,1.15
5760,B,US,web,1,1,0,0,0.0,5.28
5761,A,GB,web,0,0,0,0,0.0,0.67
5762,A,IN,android,0,0,0,0,0.0,9.56
5763,A,BR,web,0,0,0,0,0.0,0.92
5764,B,IN,android,1,1,0,0,0.0,1.07
5765,B,US,ios,1,0,0,0,0.0,0.72
5766,A,IN,ios,0,0,0,0,0.0,0.87
5767,A,IN,web,1,0,0,0,0.0,2.12
5768,B,US,web,1,0,0,0,0.0,5.91
5769,B,BR,ios,1,1,0,0,0.0,2.83
5770,B,BR,ios,1,0,0,0,0.0,4.88
5771,B,IN,ios,0,0,0,0,0.0,1.4
5772,A,IN,web,1,0,0,0,0.0,1.03
5773,A,US,android,0,0,0,0,0.0,1.2
5774,B,IN,android,1,1,0,0,0.0,1.5
5775,A,US,android,1,1,0,0,0.0,2.93
5776,B,BR,web,0,0,0,0,0.0,1.22
5777,B,GB,web,1,0,0,0,0.0,3.04
5778,B,US,web,1,0,0,0,0.0,5.02
5779,B,IN,web,1,0,0,0,0.0,0.5
5780,B,US,ios,0,0,0,0,0.0,2.4
5781,A,US,web,0,0,0,0,0.0,0.69
5782,B,GB,web,1,0,0,0,0.0,5.19
5783,B,BR,android,1,0,0,0,0.0,2.42
5784,A,GB,web,0,0,0,0,0.0,5.66
5785,B,US,web,0,0,0,0,0.0,1.3
5786,B,BR,web,1,1,0,0,0.0,2.34
5787,B,US,ios,1,0,0,0,0.0,0.89
5788,B,US,web,1,1,0,0,0.0,1.41
5789,B,US,web,1,0,0,0,0.0,2.68
5790,B,US,ios,1,1,0,0,0.0,2.08
5791,B,IN,android,1,0,0,0,0.0,1.45
5792,B,IN,ios,1,0,0,0,0.0,0.49
5793,B,GB,web,0,0,0,0,0.0,1.08
5794,A,GB,ios,1,0,0,0,0.0,2.8
5795,B,US,ios,1,0,0,0,0.0,0.68
5796,A,BR,web,1,1,0,0,0.0,2.52
5797,A,US,web,0,0,0,0,0.0,3.07
5798,A,IN,web,1,0,0,0,0.0,2.21
5799,B,IN,web,0,0,0,0,0.0,10.53
5800,A,IN,ios,0,0,0,0,0.0,0.21
5801,A,US,web,1,0,0,0,0.0,1.41
5802,A,US,android,1,0,0,0,0.0,6.22
5803,A,US,web,1,1,0,0,0.0,9.54
5804,B,US,web,0,0,0,0,0.0,4.79
5805,A,IN,web,0,0,0,0,0.0,0.58
5806,A,US,web,1,1,0,0,0.0,0.58
5807,B,US,web,1,0,0,0,0.0,2.86
5808,B,US,android,0,0,0,0,0.0,0.51
5809,B,BR,web,0,0,0,0,0.0,1.55
5810,A,GB,ios,0,0,0,0,0.0,1.8
5811,A,US,android,1,0,0,0,0.0,0.99
5812,A,US,web,0,0,0,0,0.0,1.77
5813,B,US,ios,1,0,0,0,0.0,2.93
5814,B,US,web,1,0,0,0,0.0,1.43
5815,A,US,web,0,0,0,0,0.0,3.15
5816,A,GB,ios,1,0,0,0,0.0,5.0
5817,A,IN,web,1,0,0,0,0.0,6.72
5818,A,GB,web,1,0,0,0,0.0,2.18
5819,B,US,ios,1,0,0,0,0.0,1.98
5820,B,US,web,1,1,0,0,0.0,3.73
5821,B,IN,web,1,0,0,0,0.0,7.73
5822,A,BR,web,1,0,0,0,0.0,3.24
5823,A,GB,web,1,0,0,0,0.0,3.79
5824,A,BR,web,1,0,0,0,0.0,2.15
5825,B,IN,web,1,0,0,0,0.0,1.03
5826,B,IN,android,1,0,0,0,0.0,2.95
5827,B,GB,ios,1,0,0,0,0.0,0.41
5828,A,IN,web,1,0,0,0,0.0,3.54
5829,B,US,web,1,0,0,0,0.0,2.34
5830,A,IN,android,0,0,0,0,0.0,0.31
5831,A,US,android,1,0,0,0,0.0,2.54
5832,B,US,web,0,0,0,0,0.0,1.65
5833,B,IN,web,1,0,0,0,0.0,0.94
5834,A,BR,web,1,0,0,0,0.0,6.23
5835,B,US,ios,1,0,0,0,0.0,0.09
5836,A,IN,web,1,0,0,0,0.0,1.15
5837,B,GB,ios,0,0,0,0,0.0,1.3
5838,B,IN,android,1,0,0,0,0.0,1.48
5839,A,GB,ios,0,0,0,0,0.0,1.69
5840,A,IN,web,1,0,0,0,0.0,0.39
5841,B,IN,web,1,1,0,0,0.0,3.33
5842,B,US,ios,0,0,0,0,0.0,0.9
5843,B,GB,ios,1,1,0,0,0.0,3.48
5844,B,US,web,1,0,0,0,0.0,1.21
5845,B,BR,ios,1,0,0,0,0.0,0.7
5846,A,US,ios,1,0,0,0,0.0,2.83
5847,A,GB,web,1,0,0,0,0.0,2.55
5848,A,GB,ios,1,0,0,0,0.0,2.76
5849,A,BR,web,1,0,0,0,0.0,1.25
5850,B,US,web,0,0,0,0,0.0,5.13
5851,A,BR,web,1,0,0,0,0.0,2.8
5852,B,GB,web,1,0,0,0,0.0,0.91
5853,A,GB,web,0,0,0,0,0.0,4.88
5854,A,BR,web,1,0,0,0,0.0,8.39
5855,A,IN,web,1,0,0,0,0.0,0.33
5856,A,IN,web,1,1,0,0,0.0,2.97
5857,B,GB,android,1,0,0,0,0.0,1.39
5858,B,GB,android,0,0,0,0,0.0,3.15
5859,B,US,web,1,1,0,0,0.0,3.9
5860,B,BR,ios,1,0,0,0,0.0,0.06
5861,B,BR,android,1,0,0,0,0.0,4.2
5862,A,US,android,1,0,0,0,0.0,1.81
5863,A,BR,web,1,0,0,0,0.0,1.33
5864,A,US,web,0,0,0,0,0.0,3.29
5865,A,US,web,1,1,1,0,0.0,1.81
5866,A,BR,web,1,0,0,0,0.0,2.02
5867,A,GB,web,0,0,0,0,0.0,3.21
5868,A,IN,web,0,0,0,0,0.0,2.35
5869,B,US,web,1,0,0,0,0.0,2.92
5870,B,BR,web,0,0,0,0,0.0,6.21
5871,A,IN,web,1,0,0,0,0.0,0.37
5872,B,IN,web,0,0,0,0,0.0,6.71
5873,A,IN,web,0,0,0,0,0.0,2.52
5874,A,US,web,1,0,0,0,0.0,0.32
5875,A,US,android,1,1,1,0,0.0,4.57
5876,B,GB,web,1,0,0,0,0.0,1.38
5877,B,US,web,1,0,0,0,0.0,6.07
5878,B,IN,ios,1,1,0,0,0.0,0.94
5879,B,US,android,1,0,0,0,0.0,7.1
5880,B,IN,web,0,0,0,0,0.0,1.3
5881,A,BR,ios,1,0,0,0,0.0,3.51
5882,B,US,ios,1,0,0,0,0.0,3.83
5883,A,BR,ios,1,0,0,0,0.0,6.64
5884,B,BR,web,1,0,0,0,0.0,3.2
5885,B,US,web,1,0,0,0,0.0,1.02
5886,B,US,web,1,0,0,0,0.0,6.67
5887,B,US,web,1,0,0,0,0.0,0.94
5888,B,BR,ios,0,0,0,0,0.0,2.71
5889,A,US,web,1,1,0,0,0.0,1.29
5890,B,IN,android,1,1,0,0,0.0,1.55
5891,A,US,web,1,0,0,0,0.0,5.35
5892,B,BR,web,1,0,0,0,0.0,1.7
5893,B,US,web,0,0,0,0,0.0,4.34
5894,A,GB,android,1,0,0,0,0.0,1.21
5895,B,IN,web,1,0,0,0,0.0,4.19
5896,B,GB,web,1,0,0,0,0.0,0.78
5897,A,IN,android,1,0,0,0,0.0,4.6
5898,B,US,web,1,0,0,0,0.0,2.35
5899,B,GB,web,1,0,0,0,0.0,6.57
5900,B,US,web,1,0,0,0,0.0,7.12
5901,B,US,web,1,0,0,0,0.0,2.77
5902,A,US,web,1,0,0,0,0.0,1.47
5903,B,US,web,1,1,0,0,0.0,2.86
5904,B,US,web,1,1,0,0,0.0,8.82
5905,B,US,ios,1,0,0,0,0.0,3.6
5906,A,US,ios,1,0,0,0,0.0,0.99
5907,A,BR,ios,1,1,0,0,0.0,0.75
5908,A,US,web,1,0,0,0,0.0,2.17
5909,B,IN,web,0,0,0,0,0.0,0.39
5910,B,GB,web,1,1,0,0,0.0,2.68
5911,B,BR,web,0,0,0,0,0.0,8.82
5912,A,US,android,1,0,0,0,0.0,0.8
5913,A,US,android,1,0,0,0,0.0,0.53
5914,B,BR,web,0,0,0,0,0.0,0.07
5915,B,GB,ios,0,0,0,0,0.0,2.47
5916,B,BR,ios,1,0,0,0,0.0,0.82
5917,B,US,web,1,0,0,0,0.0,0.68
5918,A,US,android,1,0,0,0,0.0,1.73
5919,A,BR,android,1,1,0,0,0.0,7.02
5920,B,GB,web,0,0,0,0,0.0,2.67
5921,B,US,android,1,0,0,0,0.0,1.93
5922,B,US,web,0,0,0,0,0.0,6.48
5923,A,US,web,0,0,0,0,0.0,5.07
5924,A,IN,ios,1,0,0,0,0.0,0.54
5925,A,US,web,1,0,0,0,0.0,7.75
5926,A,US,ios,1,0,0,0,0.0,1.45
5927,A,IN,web,1,1,0,0,0.0,0.78
5928,A,US,ios,1,0,0,0,0.0,1.31
5929,B,IN,ios,1,0,0,0,0.0,2.84
5930,B,BR,android,1,0,0,0,0.0,0.89
5931,B,GB,android,1,0,0,0,0.0,3.51
5932,A,GB,android,1,1,0,0,0.0,4.03
5933,A,US,android,1,0,0,0,0.0,2.39
5934,A,BR,ios,0,0,0,0,0.0,3.44
5935,A,BR,web,1,0,0,0,0.0,13.61
5936,B,US,web,1,0,0,0,0.0,1.8
5937,A,US,web,1,0,0,0,0.0,1.56
5938,B,IN,web,1,0,0,0,0.0,2.45
5939,A,IN,web,1,0,0,0,0.0,0.59
5940,A,US,web,0,0,0,0,0.0,4.49
5941,B,BR,ios,1,0,0,0,0.0,1.78
5942,B,BR,web,1,0,0,0,0.0,5.87
5943,B,US,web,1,0,0,0,0.0,3.35
5944,A,BR,web,0,0,0,0,0.0,7.52
5945,B,BR,web,1,0,0,0,0.0,3.0
5946,A,IN,web,1,0,0,0,0.0,3.24
